date,ticker,price
2009-08-13,shakheszeraat,331
2009-08-14,shakheszeraat,331
2009-08-15,shakheszeraat,331
2009-08-16,shakheszeraat,331
2009-08-17,shakheszeraat,331
2009-08-18,shakheszeraat,332
2009-08-19,shakheszeraat,332
2009-08-20,shakheszeraat,332
2009-08-21,shakheszeraat,332
2009-08-22,shakheszeraat,332
2009-08-23,shakheszeraat,332
2009-08-24,shakheszeraat,332
2009-08-25,shakheszeraat,332
2009-08-26,shakheszeraat,332
2009-08-27,shakheszeraat,332
2009-08-28,shakheszeraat,332
2009-08-29,shakheszeraat,332
2009-08-30,shakheszeraat,332
2009-08-31,shakheszeraat,334
2009-09-01,shakheszeraat,334
2009-09-02,shakheszeraat,335
2009-09-03,shakheszeraat,335
2009-09-04,shakheszeraat,335
2009-09-05,shakheszeraat,336
2009-09-06,shakheszeraat,336
2009-09-07,shakheszeraat,336
2009-09-08,shakheszeraat,336
2009-09-09,shakheszeraat,336
2009-09-10,shakheszeraat,336
2009-09-11,shakheszeraat,336
2009-09-12,shakheszeraat,336
2009-09-13,shakheszeraat,336
2009-09-14,shakheszeraat,336
2009-09-15,shakheszeraat,336
2009-09-16,shakheszeraat,336
2009-09-17,shakheszeraat,336
2009-09-18,shakheszeraat,336
2009-09-19,shakheszeraat,336
2009-09-20,shakheszeraat,336
2009-09-21,shakheszeraat,336
2009-09-22,shakheszeraat,336
2009-09-23,shakheszeraat,336
2009-09-24,shakheszeraat,336
2009-09-25,shakheszeraat,336
2009-09-26,shakheszeraat,336
2009-09-27,shakheszeraat,336
2009-09-28,shakheszeraat,336
2009-09-29,shakheszeraat,336
2009-09-30,shakheszeraat,336
2009-10-01,shakheszeraat,336
2009-10-02,shakheszeraat,336
2009-10-03,shakheszeraat,336
2009-10-04,shakheszeraat,336
2009-10-05,shakheszeraat,336
2009-10-06,shakheszeraat,336
2009-10-07,shakheszeraat,336
2009-10-08,shakheszeraat,336
2009-10-09,shakheszeraat,336
2009-10-10,shakheszeraat,336
2009-10-11,shakheszeraat,336
2009-10-12,shakheszeraat,336
2009-10-13,shakheszeraat,338
2009-10-14,shakheszeraat,338
2009-10-15,shakheszeraat,338
2009-10-16,shakheszeraat,338
2009-10-17,shakheszeraat,338
2009-10-18,shakheszeraat,338
2009-10-19,shakheszeraat,338
2009-10-20,shakheszeraat,338
2009-10-21,shakheszeraat,341
2009-10-22,shakheszeraat,341
2009-10-23,shakheszeraat,341
2009-10-24,shakheszeraat,340
2009-10-25,shakheszeraat,340
2009-10-26,shakheszeraat,340
2009-10-27,shakheszeraat,340
2009-10-28,shakheszeraat,340
2009-10-29,shakheszeraat,340
2009-10-30,shakheszeraat,340
2009-10-31,shakheszeraat,340
2009-11-01,shakheszeraat,340
2009-11-02,shakheszeraat,340
2009-11-03,shakheszeraat,340
2009-11-04,shakheszeraat,340
2009-11-05,shakheszeraat,340
2009-11-06,shakheszeraat,340
2009-11-07,shakheszeraat,340
2009-11-08,shakheszeraat,340
2009-11-09,shakheszeraat,340
2009-11-10,shakheszeraat,340
2009-11-11,shakheszeraat,340
2009-11-12,shakheszeraat,340
2009-11-13,shakheszeraat,340
2009-11-14,shakheszeraat,340
2009-11-15,shakheszeraat,340
2009-11-16,shakheszeraat,340
2009-11-17,shakheszeraat,340
2009-11-18,shakheszeraat,340
2009-11-19,shakheszeraat,340
2009-11-20,shakheszeraat,340
2009-11-21,shakheszeraat,340
2009-11-22,shakheszeraat,340
2009-11-23,shakheszeraat,340
2009-11-24,shakheszeraat,340
2009-11-25,shakheszeraat,340
2009-11-26,shakheszeraat,340
2009-11-27,shakheszeraat,340
2009-11-28,shakheszeraat,340
2009-11-29,shakheszeraat,340
2009-11-30,shakheszeraat,340
2009-12-01,shakheszeraat,340
2009-12-02,shakheszeraat,340
2009-12-03,shakheszeraat,340
2009-12-04,shakheszeraat,340
2009-12-05,shakheszeraat,340
2009-12-06,shakheszeraat,340
2009-12-07,shakheszeraat,340
2009-12-08,shakheszeraat,340
2009-12-09,shakheszeraat,340
2009-12-10,shakheszeraat,340
2009-12-11,shakheszeraat,340
2009-12-12,shakheszeraat,340
2009-12-13,shakheszeraat,340
2009-12-14,shakheszeraat,341
2009-12-15,shakheszeraat,341
2009-12-16,shakheszeraat,341
2009-12-17,shakheszeraat,341
2009-12-18,shakheszeraat,341
