date,ticker,price
2010-09-21,Sekkejadid,3250000
2010-09-22,Sekkejadid,3220000
2010-09-23,Sekkejadid,3260000
2010-09-25,Sekkejadid,3270000
2010-09-26,Sekkejadid,3300000
2010-09-27,Sekkejadid,3350000
2010-09-28,Sekkejadid,3360000
2010-09-29,Sekkejadid,3370000
2010-09-30,Sekkejadid,3600000
2010-10-02,Sekkejadid,3480000
2010-10-03,Sekkejadid,3500000
2010-10-05,Sekkejadid,3420000
2010-10-06,Sekkejadid,3390000
2010-10-07,Sekkejadid,3480000
2010-10-09,Sekkejadid,3480000
2010-10-10,Sekkejadid,3470000
2010-10-11,Sekkejadid,3430000
2010-10-12,Sekkejadid,3450000
2010-10-13,Sekkejadid,3450000
2010-10-14,Sekkejadid,3450000
2010-10-16,Sekkejadid,3520000
2010-10-17,Sekkejadid,3450000
2010-10-18,Sekkejadid,3460000
2010-10-19,Sekkejadid,3450000
2010-10-20,Sekkejadid,3460000
2010-10-23,Sekkejadid,3420000
2010-10-24,Sekkejadid,3350000
2010-10-25,Sekkejadid,3350000
2010-10-26,Sekkejadid,3360000
2010-10-27,Sekkejadid,3360000
2010-10-28,Sekkejadid,3350000
2010-10-30,Sekkejadid,3340000
2010-10-31,Sekkejadid,3420000
2010-11-01,Sekkejadid,3400000
2010-11-02,Sekkejadid,3400000
2010-11-03,Sekkejadid,3400000
2010-11-04,Sekkejadid,3390000
2010-11-06,Sekkejadid,3380000
2010-11-07,Sekkejadid,3460000
2010-11-08,Sekkejadid,3460000
2010-11-09,Sekkejadid,3460000
2010-11-10,Sekkejadid,3500000
2010-11-11,Sekkejadid,3470000
2010-11-13,Sekkejadid,3480000
2010-11-14,Sekkejadid,3410000
2010-11-15,Sekkejadid,3420000
2010-11-16,Sekkejadid,3420000
2010-11-18,Sekkejadid,3420000
2010-11-20,Sekkejadid,3410000
2010-11-22,Sekkejadid,3400000
2010-11-23,Sekkejadid,3410000
2010-11-24,Sekkejadid,3410000
2010-11-27,Sekkejadid,3420000
2010-11-28,Sekkejadid,3400000
2010-11-29,Sekkejadid,3400000
2010-11-30,Sekkejadid,3410000
2010-12-01,Sekkejadid,3410000
2010-12-05,Sekkejadid,3500000
2010-12-06,Sekkejadid,3490000
2010-12-07,Sekkejadid,3490000
2010-12-08,Sekkejadid,3510000
2010-12-09,Sekkejadid,3500000
2010-12-10,Sekkejadid,3470000
2010-12-12,Sekkejadid,3480000
2010-12-13,Sekkejadid,3480000
2010-12-14,Sekkejadid,3480000
2010-12-18,Sekkejadid,3490000
2010-12-19,Sekkejadid,3470000
2010-12-20,Sekkejadid,3470000
2010-12-21,Sekkejadid,3490000
2010-12-22,Sekkejadid,3480000
2010-12-23,Sekkejadid,3500000
2010-12-25,Sekkejadid,3500000
2010-12-26,Sekkejadid,3500000
2010-12-27,Sekkejadid,3510000
2010-12-28,Sekkejadid,3530000
2010-12-29,Sekkejadid,3550000
2010-12-30,Sekkejadid,3600000
2011-01-01,Sekkejadid,3650000
2011-01-02,Sekkejadid,3660000
2011-01-03,Sekkejadid,3640000
2011-01-04,Sekkejadid,3620000
2011-01-05,Sekkejadid,3640000
2011-01-06,Sekkejadid,3600000
2011-01-08,Sekkejadid,3600000
2011-01-09,Sekkejadid,3580000
2011-01-10,Sekkejadid,3590000
2011-01-11,Sekkejadid,3610000
2011-01-12,Sekkejadid,3625000
2011-01-13,Sekkejadid,3670000
2011-01-15,Sekkejadid,3650000
2011-01-16,Sekkejadid,3600000
2011-01-17,Sekkejadid,3610000
2011-01-18,Sekkejadid,3600000
2011-01-19,Sekkejadid,3620000
2011-01-20,Sekkejadid,3610000
2011-01-22,Sekkejadid,3600000
2011-01-23,Sekkejadid,3570000
2011-01-24,Sekkejadid,3550000
2011-01-26,Sekkejadid,3560000
2011-01-27,Sekkejadid,3540000
2011-01-29,Sekkejadid,3570000
2011-01-30,Sekkejadid,3560000
2011-01-31,Sekkejadid,3560000
2011-02-01,Sekkejadid,3560000
2011-02-05,Sekkejadid,3570000
2011-02-06,Sekkejadid,3600000
2011-02-07,Sekkejadid,3580000
2011-02-08,Sekkejadid,3580000
2011-02-09,Sekkejadid,3570000
2011-02-10,Sekkejadid,3580000
2011-02-12,Sekkejadid,3580000
2011-02-13,Sekkejadid,3580000
2011-02-14,Sekkejadid,3570000
2011-02-15,Sekkejadid,3570000
2011-02-16,Sekkejadid,3570000
2011-02-17,Sekkejadid,3595000
2011-02-19,Sekkejadid,3610000
2011-02-20,Sekkejadid,3630000
2011-02-22,Sekkejadid,3620000
2011-02-23,Sekkejadid,3665000
2011-02-24,Sekkejadid,3700000
2011-02-26,Sekkejadid,3770000
2011-02-27,Sekkejadid,3800000
2011-02-28,Sekkejadid,3840000
2011-03-01,Sekkejadid,3970000
2011-03-03,Sekkejadid,3950000
2011-03-05,Sekkejadid,3950000
2011-03-06,Sekkejadid,3900000
2011-03-07,Sekkejadid,3850000
2011-03-08,Sekkejadid,3850000
2011-03-09,Sekkejadid,3850000
2011-03-10,Sekkejadid,3870000
2011-03-12,Sekkejadid,3880000
2011-03-13,Sekkejadid,3840000
2011-03-14,Sekkejadid,3830000
2011-03-15,Sekkejadid,3880000
2011-03-16,Sekkejadid,3860000
2011-03-17,Sekkejadid,3850000
2011-04-03,Sekkejadid,3930000
2011-04-05,Sekkejadid,3930000
2011-04-09,Sekkejadid,4020000
2011-04-10,Sekkejadid,4040000
2011-04-11,Sekkejadid,4060000
2011-04-12,Sekkejadid,4140000
2011-04-13,Sekkejadid,4140000
2011-04-14,Sekkejadid,4190000
2011-04-16,Sekkejadid,4200000
2011-04-17,Sekkejadid,4300000
2011-04-18,Sekkejadid,4300000
2011-04-19,Sekkejadid,4370000
2011-04-20,Sekkejadid,4450000
2011-04-21,Sekkejadid,4300000
2011-04-23,Sekkejadid,4200000
2011-04-24,Sekkejadid,4280000
2011-04-25,Sekkejadid,4350000
2011-04-26,Sekkejadid,4250000
2011-04-27,Sekkejadid,4180000
2011-04-28,Sekkejadid,4160000
2011-04-30,Sekkejadid,4230000
2011-05-01,Sekkejadid,4250000
2011-05-02,Sekkejadid,4250000
2011-05-03,Sekkejadid,4230000
2011-05-04,Sekkejadid,4230000
2011-05-05,Sekkejadid,4220000
2011-05-08,Sekkejadid,4200000
2011-05-09,Sekkejadid,4200000
2011-05-10,Sekkejadid,4210000
2011-05-11,Sekkejadid,4250000
2011-05-12,Sekkejadid,4270000
2011-05-14,Sekkejadid,4250000
2011-05-15,Sekkejadid,4220000
2011-05-16,Sekkejadid,4220000
2011-05-17,Sekkejadid,4200000
2011-05-18,Sekkejadid,4215000
2011-05-19,Sekkejadid,4200000
2011-05-21,Sekkejadid,4210000
2011-05-22,Sekkejadid,4230000
2011-05-23,Sekkejadid,4370000
2011-05-24,Sekkejadid,4380000
2011-05-25,Sekkejadid,4350000
2011-05-28,Sekkejadid,4480000
2011-05-29,Sekkejadid,4450000
2011-05-30,Sekkejadid,4400000
2011-05-31,Sekkejadid,4380000
2011-06-01,Sekkejadid,4400000
2011-06-02,Sekkejadid,4400000
2011-06-06,Sekkejadid,4420000
2011-06-07,Sekkejadid,4470000
2011-06-08,Sekkejadid,4470000
2011-06-09,Sekkejadid,4550000
2011-06-11,Sekkejadid,4600000
2011-06-12,Sekkejadid,4620000
2011-06-13,Sekkejadid,4560000
2011-06-14,Sekkejadid,4600000
2011-06-15,Sekkejadid,4570000
2011-06-18,Sekkejadid,4550000
2011-06-19,Sekkejadid,4520000
2011-06-20,Sekkejadid,4480000
2011-06-21,Sekkejadid,4470000
2011-06-22,Sekkejadid,4420000
2011-06-23,Sekkejadid,4440000
2011-06-26,Sekkejadid,4350000
2011-06-27,Sekkejadid,4280000
2011-06-28,Sekkejadid,4280000
2011-06-29,Sekkejadid,4280000
2011-07-02,Sekkejadid,4340000
2011-07-03,Sekkejadid,4310000
2011-07-04,Sekkejadid,4310000
2011-07-05,Sekkejadid,4320000
2011-07-06,Sekkejadid,4320000
2011-07-07,Sekkejadid,4330000
2011-07-09,Sekkejadid,4310000
2011-07-10,Sekkejadid,4300000
2011-07-11,Sekkejadid,4290000
2011-07-12,Sekkejadid,4270000
2011-07-13,Sekkejadid,4260000
2011-07-14,Sekkejadid,4260000
2011-07-16,Sekkejadid,4270000
2011-07-18,Sekkejadid,4280000
2011-07-19,Sekkejadid,4290000
2011-07-20,Sekkejadid,4370000
2011-07-21,Sekkejadid,4360000
2011-07-23,Sekkejadid,4340000
2011-07-24,Sekkejadid,4320000
2011-07-25,Sekkejadid,4280000
2011-07-26,Sekkejadid,4320000
2011-07-27,Sekkejadid,4300000
2011-07-28,Sekkejadid,4330000
2011-07-30,Sekkejadid,4300000
2011-07-31,Sekkejadid,4320000
2011-08-01,Sekkejadid,4310000
2011-08-02,Sekkejadid,4300000
2011-08-03,Sekkejadid,4300000
2011-08-04,Sekkejadid,4470000
2011-08-06,Sekkejadid,4420000
2011-08-07,Sekkejadid,4410000
2011-08-08,Sekkejadid,4440000
2011-08-09,Sekkejadid,4600000
2011-08-10,Sekkejadid,4800000
2011-08-11,Sekkejadid,4800000
2011-08-13,Sekkejadid,4850000
2011-08-14,Sekkejadid,4800000
2011-08-15,Sekkejadid,4750000
2011-08-16,Sekkejadid,4720000
2011-08-17,Sekkejadid,4840000
2011-08-18,Sekkejadid,4900000
2011-08-20,Sekkejadid,4940000
2011-08-21,Sekkejadid,5170000
2011-08-23,Sekkejadid,5330000
2011-08-24,Sekkejadid,5580000
2011-08-25,Sekkejadid,5570000
2011-08-27,Sekkejadid,5220000
2011-08-28,Sekkejadid,5600000
2011-08-29,Sekkejadid,5540000
2011-08-30,Sekkejadid,5560000
2011-09-03,Sekkejadid,5520000
2011-09-04,Sekkejadid,5650000
2011-09-05,Sekkejadid,5630000
2011-09-06,Sekkejadid,5750000
2011-09-07,Sekkejadid,5960000
2011-09-08,Sekkejadid,5900000
2011-09-10,Sekkejadid,5960000
2011-09-11,Sekkejadid,6050000
2011-09-12,Sekkejadid,6150000
2011-09-13,Sekkejadid,6400000
2011-09-14,Sekkejadid,6100000
2011-09-15,Sekkejadid,6000000
2011-09-17,Sekkejadid,6050000
2011-09-18,Sekkejadid,6100000
2011-09-19,Sekkejadid,6100000
2011-09-20,Sekkejadid,6130000
2011-09-21,Sekkejadid,6100000
2011-09-22,Sekkejadid,6150000
2011-09-25,Sekkejadid,6100000
2011-09-26,Sekkejadid,5700000
2011-09-27,Sekkejadid,5650000
2011-09-28,Sekkejadid,5900000
2011-09-29,Sekkejadid,5870000
2011-10-01,Sekkejadid,5870000
2011-10-02,Sekkejadid,5900000
2011-10-03,Sekkejadid,5500000
2011-10-04,Sekkejadid,5550000
2011-10-05,Sekkejadid,5750000
2011-10-06,Sekkejadid,5700000
2011-10-08,Sekkejadid,5760000
2011-10-09,Sekkejadid,5700000
2011-10-10,Sekkejadid,5650000
2011-10-11,Sekkejadid,5700000
2011-10-12,Sekkejadid,5650000
2011-10-13,Sekkejadid,5680000
2011-10-15,Sekkejadid,5620000
2011-10-16,Sekkejadid,5650000
2011-10-17,Sekkejadid,5630000
2011-10-18,Sekkejadid,5700000
2011-10-19,Sekkejadid,5700000
2011-10-20,Sekkejadid,5650000
2011-10-22,Sekkejadid,5610000
2011-10-23,Sekkejadid,5640000
2011-10-24,Sekkejadid,5700000
2011-10-25,Sekkejadid,5680000
2011-10-26,Sekkejadid,5670000
2011-10-27,Sekkejadid,5770000
2011-10-29,Sekkejadid,5770000
2011-10-30,Sekkejadid,5880000
2011-10-31,Sekkejadid,5950000
2011-11-01,Sekkejadid,5930000
2011-11-02,Sekkejadid,5900000
2011-11-03,Sekkejadid,5920000
2011-11-05,Sekkejadid,5930000
2011-11-06,Sekkejadid,5910000
2011-11-08,Sekkejadid,5920000
2011-11-09,Sekkejadid,6060000
2011-11-10,Sekkejadid,6100000
2011-11-12,Sekkejadid,6100000
2011-11-13,Sekkejadid,6170000
2011-11-14,Sekkejadid,6180000
2011-11-16,Sekkejadid,6170000
2011-11-17,Sekkejadid,6180000
2011-11-19,Sekkejadid,6160000
2011-11-20,Sekkejadid,6120000
2011-11-21,Sekkejadid,6050000
2011-11-22,Sekkejadid,6000000
2011-11-23,Sekkejadid,6100000
2011-11-24,Sekkejadid,6150000
2011-11-26,Sekkejadid,6200000
2011-11-27,Sekkejadid,6250000
2011-11-28,Sekkejadid,6270000
2011-11-29,Sekkejadid,6050000
2011-11-30,Sekkejadid,5900000
2011-12-01,Sekkejadid,6000000
2011-12-03,Sekkejadid,6250000
2011-12-04,Sekkejadid,6200000
2011-12-07,Sekkejadid,6090000
2011-12-08,Sekkejadid,6000000
2011-12-10,Sekkejadid,5950000
2011-12-11,Sekkejadid,5900000
2011-12-12,Sekkejadid,5900000
2011-12-13,Sekkejadid,5870000
2011-12-14,Sekkejadid,5820000
2011-12-15,Sekkejadid,5900000
2011-12-17,Sekkejadid,5850000
2011-12-18,Sekkejadid,6000000
2011-12-19,Sekkejadid,6050000
2011-12-20,Sekkejadid,6050000
2011-12-21,Sekkejadid,6250000
2011-12-22,Sekkejadid,6080000
2011-12-24,Sekkejadid,6080000
2011-12-25,Sekkejadid,5900000
2011-12-26,Sekkejadid,5950000
2011-12-27,Sekkejadid,6120000
2011-12-28,Sekkejadid,6100000
2011-12-29,Sekkejadid,6070000
2011-12-31,Sekkejadid,6050000
2012-01-01,Sekkejadid,6090000
2012-01-02,Sekkejadid,6130000
2012-01-03,Sekkejadid,6200000
2012-01-04,Sekkejadid,6150000
2012-01-05,Sekkejadid,6150000
2012-01-07,Sekkejadid,6150000
2012-01-08,Sekkejadid,6180000
2012-01-09,Sekkejadid,6200000
2012-01-10,Sekkejadid,6350000
2012-01-11,Sekkejadid,6520000
2012-01-12,Sekkejadid,6650000
2012-01-15,Sekkejadid,6650000
2012-01-16,Sekkejadid,6650000
2012-01-17,Sekkejadid,6810000
2012-01-18,Sekkejadid,7450000
2012-01-19,Sekkejadid,7750000
2012-01-21,Sekkejadid,7800000
2012-01-26,Sekkejadid,8000000
2012-01-28,Sekkejadid,7000000
2012-01-29,Sekkejadid,8000000
2012-01-30,Sekkejadid,8300000
2012-01-31,Sekkejadid,8300000
2012-02-01,Sekkejadid,8000000
2012-02-02,Sekkejadid,7850000
2012-02-04,Sekkejadid,7750000
2012-02-05,Sekkejadid,8050000
2012-02-06,Sekkejadid,8200000
2012-02-07,Sekkejadid,8200000
2012-02-08,Sekkejadid,8200000
2012-02-09,Sekkejadid,8350000
2012-02-12,Sekkejadid,8300000
2012-02-13,Sekkejadid,8200000
2012-02-14,Sekkejadid,8160000
2012-02-15,Sekkejadid,8100000
2012-02-18,Sekkejadid,8150000
2012-02-19,Sekkejadid,8150000
2012-02-20,Sekkejadid,8150000
2012-02-21,Sekkejadid,8150000
2012-02-22,Sekkejadid,8160000
2012-02-23,Sekkejadid,8100000
2012-02-26,Sekkejadid,8160000
2012-02-27,Sekkejadid,8050000
2012-02-28,Sekkejadid,7750000
2012-02-29,Sekkejadid,7850000
2012-03-01,Sekkejadid,8080000
2012-03-03,Sekkejadid,8150000
2012-03-04,Sekkejadid,8090000
2012-03-05,Sekkejadid,7990000
2012-03-06,Sekkejadid,7970000
2012-03-07,Sekkejadid,7900000
2012-03-08,Sekkejadid,7900000
2012-03-10,Sekkejadid,7900000
2012-03-11,Sekkejadid,7850000
2012-03-12,Sekkejadid,7730000
2012-03-13,Sekkejadid,7750000
2012-03-14,Sekkejadid,7670000
2012-03-15,Sekkejadid,7450000
2012-03-17,Sekkejadid,7400000
2012-03-18,Sekkejadid,7700000
2012-04-02,Sekkejadid,7790000
2012-04-03,Sekkejadid,7800000
2012-04-04,Sekkejadid,7750000
2012-04-05,Sekkejadid,7440000
2012-04-07,Sekkejadid,7500000
2012-04-08,Sekkejadid,7500000
2012-04-09,Sekkejadid,7450000
2012-04-10,Sekkejadid,7330000
2012-04-11,Sekkejadid,7250000
2012-04-12,Sekkejadid,7360000
2012-04-13,Sekkejadid,7370000
2012-04-14,Sekkejadid,7330000
2012-04-15,Sekkejadid,7350000
2012-04-16,Sekkejadid,6800000
2012-04-17,Sekkejadid,7010000
2012-04-18,Sekkejadid,7060000
2012-04-19,Sekkejadid,7020000
2012-04-21,Sekkejadid,7020000
2012-04-22,Sekkejadid,6950000
2012-04-23,Sekkejadid,6870000
2012-04-24,Sekkejadid,6760000
2012-04-28,Sekkejadid,6640000
2012-04-29,Sekkejadid,6780000
2012-04-30,Sekkejadid,6710000
2012-05-01,Sekkejadid,6720000
2012-05-02,Sekkejadid,6700000
2012-05-03,Sekkejadid,6680000
2012-05-05,Sekkejadid,6515000
2012-05-06,Sekkejadid,6510000
2012-05-07,Sekkejadid,6450000
2012-05-08,Sekkejadid,6420000
2012-05-09,Sekkejadid,6300000
2012-05-10,Sekkejadid,6240000
2012-05-12,Sekkejadid,6020000
2012-05-13,Sekkejadid,6070000
2012-05-14,Sekkejadid,6270000
2012-05-15,Sekkejadid,6420000
2012-05-16,Sekkejadid,6270000
2012-05-17,Sekkejadid,6400000
2012-05-19,Sekkejadid,6450000
2012-05-20,Sekkejadid,6500000
2012-05-21,Sekkejadid,6480000
2012-05-22,Sekkejadid,6310000
2012-05-23,Sekkejadid,6300000
2012-05-24,Sekkejadid,6550000
2012-05-26,Sekkejadid,6640000
2012-05-27,Sekkejadid,6470000
2012-05-28,Sekkejadid,6600000
2012-05-29,Sekkejadid,6630000
2012-05-30,Sekkejadid,6550000
2012-05-31,Sekkejadid,6575000
2012-06-02,Sekkejadid,6790000
2012-06-05,Sekkejadid,6720000
2012-06-06,Sekkejadid,6770000
2012-06-07,Sekkejadid,6810000
2012-06-09,Sekkejadid,6820000
2012-06-10,Sekkejadid,6870000
2012-06-11,Sekkejadid,6860000
2012-06-12,Sekkejadid,6765000
2012-06-13,Sekkejadid,6690000
2012-06-14,Sekkejadid,6750000
2012-06-16,Sekkejadid,6800000
2012-06-17,Sekkejadid,6825000
2012-06-19,Sekkejadid,6885000
2012-06-20,Sekkejadid,6890000
2012-06-21,Sekkejadid,6880000
2012-06-23,Sekkejadid,6940000
2012-06-24,Sekkejadid,7050000
2012-06-25,Sekkejadid,7000000
2012-06-26,Sekkejadid,7200000
2012-06-27,Sekkejadid,7220000
2012-06-28,Sekkejadid,7750000
2012-06-30,Sekkejadid,7630000
2012-07-01,Sekkejadid,7400000
2012-07-02,Sekkejadid,7280000
2012-07-03,Sekkejadid,7510000
2012-07-04,Sekkejadid,7450000
2012-07-05,Sekkejadid,7440000
2012-07-07,Sekkejadid,7290000
2012-07-08,Sekkejadid,7150000
2012-07-09,Sekkejadid,7110000
2012-07-10,Sekkejadid,7260000
2012-07-11,Sekkejadid,7110000
2012-07-12,Sekkejadid,7110000
2012-07-14,Sekkejadid,7170000
2012-07-15,Sekkejadid,7050000
2012-07-16,Sekkejadid,7080000
2012-07-17,Sekkejadid,7090000
2012-07-18,Sekkejadid,7070000
2012-07-19,Sekkejadid,7040000
2012-07-21,Sekkejadid,7000000
2012-07-22,Sekkejadid,6960000
2012-07-23,Sekkejadid,6990000
2012-07-24,Sekkejadid,7070000
2012-07-25,Sekkejadid,7180000
2012-07-26,Sekkejadid,7280000
2012-07-28,Sekkejadid,7390000
2012-07-29,Sekkejadid,7270000
2012-07-30,Sekkejadid,7340000
2012-07-31,Sekkejadid,7400000
2012-08-01,Sekkejadid,7440000
2012-08-02,Sekkejadid,7460000
2012-08-04,Sekkejadid,7390000
2012-08-05,Sekkejadid,7510000
2012-08-06,Sekkejadid,7690000
2012-08-07,Sekkejadid,7840000
2012-08-08,Sekkejadid,7650000
2012-08-09,Sekkejadid,7630000
2012-08-11,Sekkejadid,7840000
2012-08-12,Sekkejadid,7920000
2012-08-13,Sekkejadid,7880000
2012-08-14,Sekkejadid,7880000
2012-08-15,Sekkejadid,7760000
2012-08-16,Sekkejadid,7810000
2012-08-18,Sekkejadid,7860000
2012-08-21,Sekkejadid,7960000
2012-08-22,Sekkejadid,8040000
2012-08-23,Sekkejadid,8260000
2012-08-25,Sekkejadid,8410000
2012-08-26,Sekkejadid,8310000
2012-08-27,Sekkejadid,8380000
2012-09-01,Sekkejadid,8360000
2012-09-02,Sekkejadid,8330000
2012-09-03,Sekkejadid,8370000
2012-09-04,Sekkejadid,8360000
2012-09-05,Sekkejadid,8530000
2012-09-06,Sekkejadid,8630000
2012-09-08,Sekkejadid,9080000
2012-09-09,Sekkejadid,9440000
2012-09-10,Sekkejadid,9380000
2012-09-11,Sekkejadid,9220000
2012-09-13,Sekkejadid,9150000
2012-09-15,Sekkejadid,9450000
2012-09-16,Sekkejadid,9420000
2012-09-17,Sekkejadid,9550000
2012-09-18,Sekkejadid,9340000
2012-09-19,Sekkejadid,9490000
2012-09-20,Sekkejadid,9480000
2012-09-22,Sekkejadid,9690000
2012-09-23,Sekkejadid,9770000
2012-09-24,Sekkejadid,10100000
2012-09-25,Sekkejadid,10290000
2012-09-26,Sekkejadid,10480000
2012-09-27,Sekkejadid,10690000
2012-09-29,Sekkejadid,11320000
2012-09-30,Sekkejadid,11800000
2012-10-01,Sekkejadid,13400000
2012-10-02,Sekkejadid,13600000
2012-10-04,Sekkejadid,11000000
2012-10-08,Sekkejadid,12300000
2012-10-09,Sekkejadid,13000000
2012-10-10,Sekkejadid,12750000
2012-10-11,Sekkejadid,12830000
2012-10-13,Sekkejadid,13330000
2012-10-14,Sekkejadid,13720000
2012-10-15,Sekkejadid,13750000
2012-10-16,Sekkejadid,15000000
2012-10-17,Sekkejadid,14900000
2012-10-18,Sekkejadid,14000000
2012-10-20,Sekkejadid,14000000
2012-10-21,Sekkejadid,13850000
2012-10-22,Sekkejadid,13050000
2012-10-23,Sekkejadid,12300000
2012-10-24,Sekkejadid,13050000
2012-10-25,Sekkejadid,13000000
2012-10-27,Sekkejadid,12750000
2012-10-28,Sekkejadid,12900000
2012-10-29,Sekkejadid,13000000
2012-10-30,Sekkejadid,12750000
2012-10-31,Sekkejadid,12720000
2012-11-01,Sekkejadid,12650000
2012-11-04,Sekkejadid,11750000
2012-11-05,Sekkejadid,11950000
2012-11-06,Sekkejadid,12350000
2012-11-07,Sekkejadid,12380000
2012-11-08,Sekkejadid,12080000
2012-11-10,Sekkejadid,12320000
2012-11-11,Sekkejadid,12220000
2012-11-12,Sekkejadid,12150000
2012-11-13,Sekkejadid,11550000
2012-11-14,Sekkejadid,11720000
2012-11-15,Sekkejadid,11620000
2012-11-17,Sekkejadid,11370000
2012-11-18,Sekkejadid,11080000
2012-11-19,Sekkejadid,11000000
2012-11-20,Sekkejadid,10830000
2012-11-21,Sekkejadid,11300000
2012-11-22,Sekkejadid,11500000
2012-11-26,Sekkejadid,11550000
2012-11-27,Sekkejadid,11550000
2012-11-28,Sekkejadid,11410000
2012-11-29,Sekkejadid,11490000
2012-12-01,Sekkejadid,11950000
2012-12-02,Sekkejadid,11770000
