date,ticker,price
9/7/2010,Sekkejadid,3120000
9/8/2010,Sekkejadid,3125000
9/9/2010,Sekkejadid,3140000
9/12/2010,Sekkejadid,3140000
9/13/2010,Sekkejadid,3130000
9/14/2010,Sekkejadid,3125000
9/15/2010,Sekkejadid,3130000
9/16/2010,Sekkejadid,3160000
9/18/2010,Sekkejadid,3160000
9/19/2010,Sekkejadid,3170000
9/20/2010,Sekkejadid,3210000
9/21/2010,Sekkejadid,3250000
9/22/2010,Sekkejadid,3220000
9/23/2010,Sekkejadid,3260000
9/25/2010,Sekkejadid,3270000
9/26/2010,Sekkejadid,3300000
9/27/2010,Sekkejadid,3350000
9/28/2010,Sekkejadid,3360000
9/29/2010,Sekkejadid,3370000
9/30/2010,Sekkejadid,3600000
10/2/2010,Sekkejadid,3480000
10/3/2010,Sekkejadid,3500000
10/5/2010,Sekkejadid,3420000
10/6/2010,Sekkejadid,3390000
10/7/2010,Sekkejadid,3480000
10/9/2010,Sekkejadid,3480000
10/10/2010,Sekkejadid,3470000
10/11/2010,Sekkejadid,3430000
10/12/2010,Sekkejadid,3450000
10/13/2010,Sekkejadid,3450000
10/14/2010,Sekkejadid,3450000
10/16/2010,Sekkejadid,3520000
10/17/2010,Sekkejadid,3450000
10/18/2010,Sekkejadid,3460000
10/19/2010,Sekkejadid,3450000
10/20/2010,Sekkejadid,3460000
10/23/2010,Sekkejadid,3420000
10/24/2010,Sekkejadid,3350000
10/25/2010,Sekkejadid,3350000
10/26/2010,Sekkejadid,3360000
10/27/2010,Sekkejadid,3360000
10/28/2010,Sekkejadid,3350000
10/30/2010,Sekkejadid,3340000
10/31/2010,Sekkejadid,3420000
11/1/2010,Sekkejadid,3400000
11/2/2010,Sekkejadid,3400000
11/3/2010,Sekkejadid,3400000
11/4/2010,Sekkejadid,3390000
11/6/2010,Sekkejadid,3380000
11/7/2010,Sekkejadid,3460000
11/8/2010,Sekkejadid,3460000
11/9/2010,Sekkejadid,3460000
11/10/2010,Sekkejadid,3500000
11/11/2010,Sekkejadid,3470000
11/13/2010,Sekkejadid,3480000
11/14/2010,Sekkejadid,3410000
11/15/2010,Sekkejadid,3420000
11/16/2010,Sekkejadid,3420000
11/18/2010,Sekkejadid,3420000
11/20/2010,Sekkejadid,3410000
11/22/2010,Sekkejadid,3400000
11/23/2010,Sekkejadid,3410000
11/24/2010,Sekkejadid,3410000
11/27/2010,Sekkejadid,3420000
11/28/2010,Sekkejadid,3400000
11/29/2010,Sekkejadid,3400000
11/30/2010,Sekkejadid,3410000
12/1/2010,Sekkejadid,3410000
12/5/2010,Sekkejadid,3500000
12/6/2010,Sekkejadid,3490000
12/7/2010,Sekkejadid,3490000
12/8/2010,Sekkejadid,3510000
12/9/2010,Sekkejadid,3500000
12/10/2010,Sekkejadid,3470000
12/12/2010,Sekkejadid,3480000
12/13/2010,Sekkejadid,3480000
12/14/2010,Sekkejadid,3480000
12/18/2010,Sekkejadid,3490000
12/19/2010,Sekkejadid,3470000
12/20/2010,Sekkejadid,3470000
12/21/2010,Sekkejadid,3490000
12/22/2010,Sekkejadid,3480000
12/23/2010,Sekkejadid,3500000
12/25/2010,Sekkejadid,3500000
12/26/2010,Sekkejadid,3500000
12/27/2010,Sekkejadid,3510000
12/28/2010,Sekkejadid,3530000
12/29/2010,Sekkejadid,3550000
12/30/2010,Sekkejadid,3600000
1/1/2011,Sekkejadid,3650000
1/2/2011,Sekkejadid,3660000
1/3/2011,Sekkejadid,3640000
1/4/2011,Sekkejadid,3620000
1/5/2011,Sekkejadid,3640000
1/6/2011,Sekkejadid,3600000
1/8/2011,Sekkejadid,3600000
1/9/2011,Sekkejadid,3580000
1/10/2011,Sekkejadid,3590000
1/11/2011,Sekkejadid,3610000
1/12/2011,Sekkejadid,3625000
1/13/2011,Sekkejadid,3670000
1/15/2011,Sekkejadid,3650000
1/16/2011,Sekkejadid,3600000
1/17/2011,Sekkejadid,3610000
1/18/2011,Sekkejadid,3600000
1/19/2011,Sekkejadid,3620000
1/20/2011,Sekkejadid,3610000
1/22/2011,Sekkejadid,3600000
1/23/2011,Sekkejadid,3570000
1/24/2011,Sekkejadid,3550000
1/26/2011,Sekkejadid,3560000
1/27/2011,Sekkejadid,3540000
1/29/2011,Sekkejadid,3570000
1/30/2011,Sekkejadid,3560000
1/31/2011,Sekkejadid,3560000
2/1/2011,Sekkejadid,3560000
2/5/2011,Sekkejadid,3570000
2/6/2011,Sekkejadid,3600000
2/7/2011,Sekkejadid,3580000
2/8/2011,Sekkejadid,3580000
2/9/2011,Sekkejadid,3570000
2/10/2011,Sekkejadid,3580000
2/12/2011,Sekkejadid,3580000
2/13/2011,Sekkejadid,3580000
2/14/2011,Sekkejadid,3570000
2/15/2011,Sekkejadid,3570000
2/16/2011,Sekkejadid,3570000
2/17/2011,Sekkejadid,3595000
2/19/2011,Sekkejadid,3610000
2/20/2011,Sekkejadid,3630000
2/22/2011,Sekkejadid,3620000
2/23/2011,Sekkejadid,3665000
2/24/2011,Sekkejadid,3700000
2/26/2011,Sekkejadid,3770000
2/27/2011,Sekkejadid,3800000
2/28/2011,Sekkejadid,3840000
3/1/2011,Sekkejadid,3970000
3/3/2011,Sekkejadid,3950000
3/5/2011,Sekkejadid,3950000
3/6/2011,Sekkejadid,3900000
3/7/2011,Sekkejadid,3850000
3/8/2011,Sekkejadid,3850000
3/9/2011,Sekkejadid,3850000
3/10/2011,Sekkejadid,3870000
3/12/2011,Sekkejadid,3880000
3/13/2011,Sekkejadid,3840000
3/14/2011,Sekkejadid,3830000
3/15/2011,Sekkejadid,3880000
3/16/2011,Sekkejadid,3860000
3/17/2011,Sekkejadid,3850000
4/3/2011,Sekkejadid,3930000
4/5/2011,Sekkejadid,3930000
4/9/2011,Sekkejadid,4020000
4/10/2011,Sekkejadid,4040000
4/11/2011,Sekkejadid,4060000
4/12/2011,Sekkejadid,4140000
4/13/2011,Sekkejadid,4140000
4/14/2011,Sekkejadid,4190000
4/16/2011,Sekkejadid,4200000
4/17/2011,Sekkejadid,4300000
4/18/2011,Sekkejadid,4300000
4/19/2011,Sekkejadid,4370000
4/20/2011,Sekkejadid,4450000
4/21/2011,Sekkejadid,4300000
4/23/2011,Sekkejadid,4200000
4/24/2011,Sekkejadid,4280000
4/25/2011,Sekkejadid,4350000
4/26/2011,Sekkejadid,4250000
4/27/2011,Sekkejadid,4180000
4/28/2011,Sekkejadid,4160000
4/30/2011,Sekkejadid,4230000
5/1/2011,Sekkejadid,4250000
5/2/2011,Sekkejadid,4250000
5/3/2011,Sekkejadid,4230000
5/4/2011,Sekkejadid,4230000
5/5/2011,Sekkejadid,4220000
5/8/2011,Sekkejadid,4200000
5/9/2011,Sekkejadid,4200000
5/10/2011,Sekkejadid,4210000
5/11/2011,Sekkejadid,4250000
5/12/2011,Sekkejadid,4270000
5/14/2011,Sekkejadid,4250000
5/15/2011,Sekkejadid,4220000
5/16/2011,Sekkejadid,4220000
5/17/2011,Sekkejadid,4200000
5/18/2011,Sekkejadid,4215000
5/19/2011,Sekkejadid,4200000
5/21/2011,Sekkejadid,4210000
5/22/2011,Sekkejadid,4230000
5/23/2011,Sekkejadid,4370000
5/24/2011,Sekkejadid,4380000
5/25/2011,Sekkejadid,4350000
5/28/2011,Sekkejadid,4480000
5/29/2011,Sekkejadid,4450000
5/30/2011,Sekkejadid,4400000
5/31/2011,Sekkejadid,4380000
6/1/2011,Sekkejadid,4400000
6/2/2011,Sekkejadid,4400000
6/6/2011,Sekkejadid,4420000
6/7/2011,Sekkejadid,4470000
6/8/2011,Sekkejadid,4470000
6/9/2011,Sekkejadid,4550000
6/11/2011,Sekkejadid,4600000
6/12/2011,Sekkejadid,4620000
6/13/2011,Sekkejadid,4560000
6/14/2011,Sekkejadid,4600000
6/15/2011,Sekkejadid,4570000
6/18/2011,Sekkejadid,4550000
6/19/2011,Sekkejadid,4520000
6/20/2011,Sekkejadid,4480000
6/21/2011,Sekkejadid,4470000
6/22/2011,Sekkejadid,4420000
6/23/2011,Sekkejadid,4440000
6/26/2011,Sekkejadid,4350000
6/27/2011,Sekkejadid,4280000
6/28/2011,Sekkejadid,4280000
6/29/2011,Sekkejadid,4280000
7/2/2011,Sekkejadid,4340000
7/3/2011,Sekkejadid,4310000
7/4/2011,Sekkejadid,4310000
7/5/2011,Sekkejadid,4320000
7/6/2011,Sekkejadid,4320000
7/7/2011,Sekkejadid,4330000
7/9/2011,Sekkejadid,4310000
7/10/2011,Sekkejadid,4300000
7/11/2011,Sekkejadid,4290000
7/12/2011,Sekkejadid,4270000
7/13/2011,Sekkejadid,4260000
7/14/2011,Sekkejadid,4260000
7/16/2011,Sekkejadid,4270000
7/18/2011,Sekkejadid,4280000
7/19/2011,Sekkejadid,4290000
7/20/2011,Sekkejadid,4370000
7/21/2011,Sekkejadid,4360000
7/23/2011,Sekkejadid,4340000
7/24/2011,Sekkejadid,4320000
7/25/2011,Sekkejadid,4280000
7/26/2011,Sekkejadid,4320000
7/27/2011,Sekkejadid,4300000
7/28/2011,Sekkejadid,4330000
7/30/2011,Sekkejadid,4300000
7/31/2011,Sekkejadid,4320000
8/1/2011,Sekkejadid,4310000
8/2/2011,Sekkejadid,4300000
8/3/2011,Sekkejadid,4300000
8/4/2011,Sekkejadid,4470000
8/6/2011,Sekkejadid,4420000
8/7/2011,Sekkejadid,4410000
8/8/2011,Sekkejadid,4440000
8/9/2011,Sekkejadid,4600000
8/10/2011,Sekkejadid,4800000
8/11/2011,Sekkejadid,4800000
8/13/2011,Sekkejadid,4850000
8/14/2011,Sekkejadid,4800000
8/15/2011,Sekkejadid,4750000
8/16/2011,Sekkejadid,4720000
8/17/2011,Sekkejadid,4840000
8/18/2011,Sekkejadid,4900000
8/20/2011,Sekkejadid,4940000
8/21/2011,Sekkejadid,5170000
8/23/2011,Sekkejadid,5330000
8/24/2011,Sekkejadid,5580000
8/25/2011,Sekkejadid,5570000
8/27/2011,Sekkejadid,5220000
8/28/2011,Sekkejadid,5600000
8/29/2011,Sekkejadid,5540000
8/30/2011,Sekkejadid,5560000
9/3/2011,Sekkejadid,5520000
9/4/2011,Sekkejadid,5650000
9/5/2011,Sekkejadid,5630000
9/6/2011,Sekkejadid,5750000
9/7/2011,Sekkejadid,5960000
9/8/2011,Sekkejadid,5900000
9/10/2011,Sekkejadid,5960000
9/11/2011,Sekkejadid,6050000
9/12/2011,Sekkejadid,6150000
9/13/2011,Sekkejadid,6400000
9/14/2011,Sekkejadid,6100000
9/15/2011,Sekkejadid,6000000
9/17/2011,Sekkejadid,6050000
9/18/2011,Sekkejadid,6100000
9/19/2011,Sekkejadid,6100000
9/20/2011,Sekkejadid,6130000
9/21/2011,Sekkejadid,6100000
9/22/2011,Sekkejadid,6150000
9/25/2011,Sekkejadid,6100000
9/26/2011,Sekkejadid,5700000
9/27/2011,Sekkejadid,5650000
9/28/2011,Sekkejadid,5900000
9/29/2011,Sekkejadid,5870000
10/1/2011,Sekkejadid,5870000
10/2/2011,Sekkejadid,5900000
10/3/2011,Sekkejadid,5500000
10/4/2011,Sekkejadid,5550000
10/5/2011,Sekkejadid,5750000
10/6/2011,Sekkejadid,5700000
10/8/2011,Sekkejadid,5760000
10/9/2011,Sekkejadid,5700000
10/10/2011,Sekkejadid,5650000
10/11/2011,Sekkejadid,5700000
10/12/2011,Sekkejadid,5650000
10/13/2011,Sekkejadid,5680000
10/15/2011,Sekkejadid,5620000
10/16/2011,Sekkejadid,5650000
10/17/2011,Sekkejadid,5630000
10/18/2011,Sekkejadid,5700000
10/19/2011,Sekkejadid,5700000
10/20/2011,Sekkejadid,5650000
10/22/2011,Sekkejadid,5610000
10/23/2011,Sekkejadid,5640000
10/24/2011,Sekkejadid,5700000
10/25/2011,Sekkejadid,5680000
10/26/2011,Sekkejadid,5670000
10/27/2011,Sekkejadid,5770000
10/29/2011,Sekkejadid,5770000
10/30/2011,Sekkejadid,5880000
10/31/2011,Sekkejadid,5950000
11/1/2011,Sekkejadid,5930000
11/2/2011,Sekkejadid,5900000
11/3/2011,Sekkejadid,5920000
11/5/2011,Sekkejadid,5930000
11/6/2011,Sekkejadid,5910000
11/8/2011,Sekkejadid,5920000
11/9/2011,Sekkejadid,6060000
11/10/2011,Sekkejadid,6100000
11/12/2011,Sekkejadid,6100000
11/13/2011,Sekkejadid,6170000
11/14/2011,Sekkejadid,6180000
11/16/2011,Sekkejadid,6170000
11/17/2011,Sekkejadid,6180000
11/19/2011,Sekkejadid,6160000
11/20/2011,Sekkejadid,6120000
11/21/2011,Sekkejadid,6050000
11/22/2011,Sekkejadid,6000000
11/23/2011,Sekkejadid,6100000
11/24/2011,Sekkejadid,6150000
11/26/2011,Sekkejadid,6200000
11/27/2011,Sekkejadid,6250000
11/28/2011,Sekkejadid,6270000
11/29/2011,Sekkejadid,6050000
11/30/2011,Sekkejadid,5900000
12/1/2011,Sekkejadid,6000000
12/3/2011,Sekkejadid,6250000
12/4/2011,Sekkejadid,6200000
12/7/2011,Sekkejadid,6090000
12/8/2011,Sekkejadid,6000000
12/10/2011,Sekkejadid,5950000
12/11/2011,Sekkejadid,5900000
12/12/2011,Sekkejadid,5900000
12/13/2011,Sekkejadid,5870000
12/14/2011,Sekkejadid,5820000
12/15/2011,Sekkejadid,5900000
12/17/2011,Sekkejadid,5850000
12/18/2011,Sekkejadid,6000000
12/19/2011,Sekkejadid,6050000
12/20/2011,Sekkejadid,6050000
12/21/2011,Sekkejadid,6250000
12/22/2011,Sekkejadid,6080000
12/24/2011,Sekkejadid,6080000
12/25/2011,Sekkejadid,5900000
12/26/2011,Sekkejadid,5950000
12/27/2011,Sekkejadid,6120000
12/28/2011,Sekkejadid,6100000
12/29/2011,Sekkejadid,6070000
12/31/2011,Sekkejadid,6050000
1/1/2012,Sekkejadid,6090000
1/2/2012,Sekkejadid,6130000
1/3/2012,Sekkejadid,6200000
1/4/2012,Sekkejadid,6150000
1/5/2012,Sekkejadid,6150000
1/7/2012,Sekkejadid,6150000
1/8/2012,Sekkejadid,6180000
1/9/2012,Sekkejadid,6200000
1/10/2012,Sekkejadid,6350000
1/11/2012,Sekkejadid,6520000
1/12/2012,Sekkejadid,6650000
1/15/2012,Sekkejadid,6650000
1/16/2012,Sekkejadid,6650000
1/17/2012,Sekkejadid,6810000
1/18/2012,Sekkejadid,7450000
1/19/2012,Sekkejadid,7750000
1/21/2012,Sekkejadid,7800000
1/26/2012,Sekkejadid,8000000
1/28/2012,Sekkejadid,7000000
1/29/2012,Sekkejadid,8000000
1/30/2012,Sekkejadid,8300000
1/31/2012,Sekkejadid,8300000
2/1/2012,Sekkejadid,8000000
2/2/2012,Sekkejadid,7850000
2/4/2012,Sekkejadid,7750000
2/5/2012,Sekkejadid,8050000
2/6/2012,Sekkejadid,8200000
2/7/2012,Sekkejadid,8200000
2/8/2012,Sekkejadid,8200000
2/9/2012,Sekkejadid,8350000
2/12/2012,Sekkejadid,8300000
2/13/2012,Sekkejadid,8200000
2/14/2012,Sekkejadid,8160000
2/15/2012,Sekkejadid,8100000
2/18/2012,Sekkejadid,8150000
2/19/2012,Sekkejadid,8150000
2/20/2012,Sekkejadid,8150000
2/21/2012,Sekkejadid,8150000
2/22/2012,Sekkejadid,8160000
2/23/2012,Sekkejadid,8100000
2/26/2012,Sekkejadid,8160000
2/27/2012,Sekkejadid,8050000
2/28/2012,Sekkejadid,7750000
2/29/2012,Sekkejadid,7850000
3/1/2012,Sekkejadid,8080000
3/3/2012,Sekkejadid,8150000
3/4/2012,Sekkejadid,8090000
3/5/2012,Sekkejadid,7990000
3/6/2012,Sekkejadid,7970000
3/7/2012,Sekkejadid,7900000
3/8/2012,Sekkejadid,7900000
3/10/2012,Sekkejadid,7900000
3/11/2012,Sekkejadid,7850000
3/12/2012,Sekkejadid,7730000
3/13/2012,Sekkejadid,7750000
3/14/2012,Sekkejadid,7670000
3/15/2012,Sekkejadid,7450000
3/17/2012,Sekkejadid,7400000
3/18/2012,Sekkejadid,7700000
4/2/2012,Sekkejadid,7790000
4/3/2012,Sekkejadid,7800000
4/4/2012,Sekkejadid,7750000
4/5/2012,Sekkejadid,7440000
4/7/2012,Sekkejadid,7500000
4/8/2012,Sekkejadid,7500000
4/9/2012,Sekkejadid,7450000
4/10/2012,Sekkejadid,7330000
4/11/2012,Sekkejadid,7250000
4/12/2012,Sekkejadid,7360000
4/13/2012,Sekkejadid,7370000
4/14/2012,Sekkejadid,7330000
4/15/2012,Sekkejadid,7350000
4/16/2012,Sekkejadid,6800000
4/17/2012,Sekkejadid,7010000
4/18/2012,Sekkejadid,7060000
4/19/2012,Sekkejadid,7020000
4/21/2012,Sekkejadid,7020000
4/22/2012,Sekkejadid,6950000
4/23/2012,Sekkejadid,6870000
4/24/2012,Sekkejadid,6760000
4/28/2012,Sekkejadid,6640000
4/29/2012,Sekkejadid,6780000
4/30/2012,Sekkejadid,6710000
5/1/2012,Sekkejadid,6720000
5/2/2012,Sekkejadid,6700000
5/3/2012,Sekkejadid,6680000
5/5/2012,Sekkejadid,6515000
5/6/2012,Sekkejadid,6510000
5/7/2012,Sekkejadid,6450000
5/8/2012,Sekkejadid,6420000
5/9/2012,Sekkejadid,6300000
5/10/2012,Sekkejadid,6240000
5/12/2012,Sekkejadid,6020000
5/13/2012,Sekkejadid,6070000
5/14/2012,Sekkejadid,6270000
5/15/2012,Sekkejadid,6420000
5/16/2012,Sekkejadid,6270000
5/17/2012,Sekkejadid,6400000
5/19/2012,Sekkejadid,6450000
5/20/2012,Sekkejadid,6500000
5/21/2012,Sekkejadid,6480000
5/22/2012,Sekkejadid,6310000
5/23/2012,Sekkejadid,6300000
5/24/2012,Sekkejadid,6550000
5/26/2012,Sekkejadid,6640000
5/27/2012,Sekkejadid,6470000
5/28/2012,Sekkejadid,6600000
5/29/2012,Sekkejadid,6630000
5/30/2012,Sekkejadid,6550000
5/31/2012,Sekkejadid,6575000
6/2/2012,Sekkejadid,6790000
6/5/2012,Sekkejadid,6720000
6/6/2012,Sekkejadid,6770000
6/7/2012,Sekkejadid,6810000
6/9/2012,Sekkejadid,6820000
6/10/2012,Sekkejadid,6870000
6/11/2012,Sekkejadid,6860000
6/12/2012,Sekkejadid,6765000
6/13/2012,Sekkejadid,6690000
6/14/2012,Sekkejadid,6750000
6/16/2012,Sekkejadid,6800000
6/17/2012,Sekkejadid,6825000
6/19/2012,Sekkejadid,6885000
6/20/2012,Sekkejadid,6890000
6/21/2012,Sekkejadid,6880000
6/23/2012,Sekkejadid,6940000
6/24/2012,Sekkejadid,7050000
6/25/2012,Sekkejadid,7000000
6/26/2012,Sekkejadid,7200000
6/27/2012,Sekkejadid,7220000
6/28/2012,Sekkejadid,7750000
6/30/2012,Sekkejadid,7630000
7/1/2012,Sekkejadid,7400000
7/2/2012,Sekkejadid,7280000
7/3/2012,Sekkejadid,7510000
7/4/2012,Sekkejadid,7450000
7/5/2012,Sekkejadid,7440000
7/7/2012,Sekkejadid,7290000
7/8/2012,Sekkejadid,7150000
7/9/2012,Sekkejadid,7110000
7/10/2012,Sekkejadid,7260000
7/11/2012,Sekkejadid,7110000
7/12/2012,Sekkejadid,7110000
7/14/2012,Sekkejadid,7170000
7/15/2012,Sekkejadid,7050000
7/16/2012,Sekkejadid,7080000
7/17/2012,Sekkejadid,7090000
7/18/2012,Sekkejadid,7070000
7/19/2012,Sekkejadid,7040000
7/21/2012,Sekkejadid,7000000
7/22/2012,Sekkejadid,6960000
7/23/2012,Sekkejadid,6990000
7/24/2012,Sekkejadid,7070000
7/25/2012,Sekkejadid,7180000
7/26/2012,Sekkejadid,7280000
7/28/2012,Sekkejadid,7390000
7/29/2012,Sekkejadid,7270000
7/30/2012,Sekkejadid,7340000
7/31/2012,Sekkejadid,7400000
8/1/2012,Sekkejadid,7440000
8/2/2012,Sekkejadid,7460000
8/4/2012,Sekkejadid,7390000
8/5/2012,Sekkejadid,7510000
8/6/2012,Sekkejadid,7690000
8/7/2012,Sekkejadid,7840000
8/8/2012,Sekkejadid,7650000
8/9/2012,Sekkejadid,7630000
8/11/2012,Sekkejadid,7840000
8/12/2012,Sekkejadid,7920000
8/13/2012,Sekkejadid,7880000
8/14/2012,Sekkejadid,7880000
8/15/2012,Sekkejadid,7760000
8/16/2012,Sekkejadid,7810000
8/18/2012,Sekkejadid,7860000
8/21/2012,Sekkejadid,7960000
8/22/2012,Sekkejadid,8040000
8/23/2012,Sekkejadid,8260000
8/25/2012,Sekkejadid,8410000
8/26/2012,Sekkejadid,8310000
8/27/2012,Sekkejadid,8380000
9/1/2012,Sekkejadid,8360000
9/2/2012,Sekkejadid,8330000
9/3/2012,Sekkejadid,8370000
9/4/2012,Sekkejadid,8360000
9/5/2012,Sekkejadid,8530000
9/6/2012,Sekkejadid,8630000
9/8/2012,Sekkejadid,9080000
9/9/2012,Sekkejadid,9440000
9/10/2012,Sekkejadid,9380000
9/11/2012,Sekkejadid,9220000
9/13/2012,Sekkejadid,9150000
9/15/2012,Sekkejadid,9450000
9/16/2012,Sekkejadid,9420000
9/17/2012,Sekkejadid,9550000
9/18/2012,Sekkejadid,9340000
9/19/2012,Sekkejadid,9490000
9/20/2012,Sekkejadid,9480000
9/22/2012,Sekkejadid,9690000
9/23/2012,Sekkejadid,9770000
9/24/2012,Sekkejadid,10100000
9/25/2012,Sekkejadid,10290000
9/26/2012,Sekkejadid,10480000
9/27/2012,Sekkejadid,10690000
9/29/2012,Sekkejadid,11320000
9/30/2012,Sekkejadid,11800000
10/1/2012,Sekkejadid,13400000
10/2/2012,Sekkejadid,13600000
10/4/2012,Sekkejadid,11000000
10/8/2012,Sekkejadid,12300000
10/9/2012,Sekkejadid,13000000
10/10/2012,Sekkejadid,12750000
10/11/2012,Sekkejadid,12830000
10/13/2012,Sekkejadid,13330000
10/14/2012,Sekkejadid,13720000
10/15/2012,Sekkejadid,13750000
10/16/2012,Sekkejadid,15000000
10/17/2012,Sekkejadid,14900000
10/18/2012,Sekkejadid,14000000
10/20/2012,Sekkejadid,14000000
10/21/2012,Sekkejadid,13850000
10/22/2012,Sekkejadid,13050000
10/23/2012,Sekkejadid,12300000
10/24/2012,Sekkejadid,13050000
10/25/2012,Sekkejadid,13000000
10/27/2012,Sekkejadid,12750000
10/28/2012,Sekkejadid,12900000
10/29/2012,Sekkejadid,13000000
10/30/2012,Sekkejadid,12750000
10/31/2012,Sekkejadid,12720000
11/1/2012,Sekkejadid,12650000
11/4/2012,Sekkejadid,11750000
11/5/2012,Sekkejadid,11950000
11/6/2012,Sekkejadid,12350000
11/7/2012,Sekkejadid,12380000
11/8/2012,Sekkejadid,12080000
11/10/2012,Sekkejadid,12320000
11/11/2012,Sekkejadid,12220000
11/12/2012,Sekkejadid,12150000
11/13/2012,Sekkejadid,11550000
11/14/2012,Sekkejadid,11720000
11/15/2012,Sekkejadid,11620000
11/17/2012,Sekkejadid,11370000
11/18/2012,Sekkejadid,11080000
11/19/2012,Sekkejadid,11000000
11/20/2012,Sekkejadid,10830000
11/21/2012,Sekkejadid,11300000
11/22/2012,Sekkejadid,11500000
11/26/2012,Sekkejadid,11550000
11/27/2012,Sekkejadid,11550000
11/28/2012,Sekkejadid,11410000
11/29/2012,Sekkejadid,11490000
12/1/2012,Sekkejadid,11950000
12/2/2012,Sekkejadid,11770000
